"submission_date","state","tot_cases","new_case","tot_death","new_death"
2020-12-31,"MO","449569","3800.0","6856","41.0"
2021-06-12,"MO","605984","415.0","9196","0.0"
2020-12-13,"MO","386081","1717.0","5923","62.0"
2021-06-18,"MO","609882","519.0","9228","0.0"
2021-08-02,"MO","685378","2640.0","9755","88.0"
2021-11-03,"MO","858900","1181.0","12213","1.0"
2021-06-20,"MO","610924","523.0","9230","2.0"
2022-03-19,"MO","1406560","0.0","19736","0.0"
2020-04-06,"MO","3840","293.0","95","8.0"
2021-11-12,"MO","871032","1744.0","12343","7.0"
2021-07-27,"MO","669604","2948.0","9638","16.0"
2022-04-17,"MO","1417911","0.0","20241","0.0"
2021-05-15,"MO","593251","307.0","8994","1.0"
2021-07-16,"MO","644989","2391.0","9474","4.0"
2021-12-15,"MO","949211","3555.0","15707","18.0"
2022-04-23,"MO","1421159","0.0","20314","0.0"
2021-11-30,"MO","910414","3061.0","15444","10.0"
2020-09-01,"MO","92705","1666.0","1905","24.0"
2021-05-08,"MO","590253","355.0","8980","2.0"
2020-11-22,"MO","306211","2136.0","4599","64.0"
2020-07-03,"MO","27883","632.0","1126","9.0"
2021-03-15,"MO","559832","758.0","8687","11.0"
2021-08-26,"MO","750180","2744.0","10435","26.0"
2022-05-07,"MO","1428117","0.0","20382","0.0"
2020-04-09,"MO","4483","199.0","140","23.0"
2022-01-03,"MO","1034605","27692.0","16086","12.0"
2020-10-04,"MO","142229","754.0","2648","26.0"
2020-03-25,"MO","1081","221.0","12","2.0"
2020-06-26,"MO","23002","576.0","1081","7.0"
2020-12-28,"MO","436721","6006.0","6716","49.0"
2020-03-13,"MO","15","7.0","0","0.0"
2022-05-13,"MO","1433482","5365.0","20417","35.0"
2021-05-31,"MO","599717","181.0","9080","0.0"
2021-04-15,"MO","576579","503.0","8891","8.0"
2021-01-18,"MO","503461","2901.0","7663","44.0"
2020-12-08,"MO","370842","4528.0","5609","72.0"
2021-07-11,"MO","632863","171.0","9388","1.0"
2020-06-21,"MO","20030","174.0","1043","3.0"
2021-07-31,"MO","681518","1937.0","9667","0.0"
2020-12-21,"MO","415751","5063.0","6369","64.0"
2020-09-19,"MO","119066","851.0","2244","24.0"
2021-11-08,"MO","864357","1333.0","12325","100.0"
2020-05-28,"MO","13409","201.0","869","11.0"
2021-08-21,"MO","738025","1833.0","10205","3.0"
2021-02-03,"MO","531867","1617.0","8178","20.0"
2021-05-30,"MO","599536","154.0","9080","0.0"
2021-05-18,"MO","594314","458.0","8995","0.0"
2021-06-07,"MO","603049","705.0","9189","48.0"
2020-04-12,"MO","4883","93.0","181","12.0"
2022-05-05,"MO","1425626","0.0","20360","0.0"
2021-09-02,"MO","766500","2826.0","10651","19.0"
2020-05-10,"MO","10236","65.0","655","12.0"
2020-03-24,"MO","860","200.0","10","3.0"
2021-09-01,"MO","763674","3111.0","10632","10.0"
2020-08-04,"MO","59544","1263.0","1449","19.0"
2020-08-17,"MO","73606","1602.0","1646","14.0"
2021-08-08,"MO","702924","1322.0","9828","0.0"
2020-11-05,"MO","226051","5996.0","3700","44.0"
2020-11-23,"MO","312771","6560.0","4673","74.0"
2021-09-11,"MO","785659","1773.0","10876","2.0"
2020-02-17,"MO","0","0.0","0","0.0"
2020-09-16,"MO","114834","1739.0","2191","23.0"
2020-06-10,"MO","16272","297.0","967","5.0"
2020-05-18,"MO","11605","208.0","768","15.0"
2020-12-14,"MO","391522","5441.0","5987","64.0"
2022-01-04,"MO","1042221","7616.0","16279","193.0"
2021-06-14,"MO","606865","580.0","9222","26.0"
2021-07-30,"MO","679581","2778.0","9667","17.0"
2020-06-27,"MO","23362","360.0","1088","7.0"
2020-07-31,"MO","55735","1014.0","1395","14.0"
2022-01-11,"MO","1122727","13574.0","16564","222.0"
2021-12-29,"MO","998770","7109.0","16070","14.0"
2022-02-27,"MO","1395127","0.0","18846","0.0"
2020-03-11,"MO","7","2.0","0","0.0"
2020-05-07,"MO","9927","140.0","608","26.0"
2021-09-23,"MO","809979","1987.0","11318","4.0"
2021-04-20,"MO","578739","704.0","8910","4.0"
2022-02-06,"MO","1357079","2437.0","17601","10.0"
2021-01-26,"MO","519275","1950.0","7953","33.0"
2021-02-21,"MO","546899","424.0","8486","18.0"
2021-03-08,"MO","555805","815.0","8640","10.0"
2022-04-29,"MO","1425626","4467.0","20360","46.0"
2022-01-28,"MO","1314435","9106.0","17111","9.0"
2022-01-18,"MO","1205772","24256.0","16617","3.0"
2020-10-29,"MO","197671","3421.0","3424","35.0"
2021-01-04,"MO","462534","6513.0","7032","47.0"
2022-01-21,"MO","1251055","14442.0","17021","246.0"
2022-02-05,"MO","1354642","2891.0","17591","5.0"
2021-12-14,"MO","945656","2618.0","15689","105.0"
2021-07-01,"MO","621245","1220.0","9331","16.0"
2020-09-18,"MO","118215","1605.0","2220","16.0"
2021-04-08,"MO","572560","609.0","8841","5.0"
2022-01-22,"MO","1261998","10943.0","17024","3.0"
2021-03-26,"MO","565567","532.0","8762","7.0"
2020-06-01,"MO","14360","267.0","907","11.0"
2020-03-02,"MO","0","0.0","0","0.0"
2021-04-30,"MO","585673","848.0","8959","6.0"
2021-05-02,"MO","586988","324.0","8969","4.0"
2020-06-05,"MO","15261","230.0","931","8.0"
2021-04-03,"MO","569579","348.0","8818","5.0"
2021-11-15,"MO","874226","1490.0","12417","73.0"
2021-09-18,"MO","800749","1419.0","11062","0.0"
2020-03-10,"MO","5","0.0","0","0.0"
2021-01-14,"MO","495748","2773.0","7488","32.0"
2021-11-01,"MO","856382","1121.0","12203","148.0"
2020-02-03,"MO","0","0.0","0","0.0"
2020-03-22,"MO","488","75.0","5","2.0"
2020-10-20,"MO","174016","2397.0","3105","29.0"
2021-06-05,"MO","602181","162.0","9140","0.0"
2020-12-10,"MO","378486","3844.0","5746","60.0"
2020-04-16,"MO","5727","200.0","246","26.0"
2021-02-19,"MO","545979","789.0","8455","17.0"
2020-03-03,"MO","0","0.0","0","0.0"
2020-09-05,"MO","98365","742.0","1958","9.0"
2020-04-02,"MO","3088","269.0","51","12.0"
2020-09-20,"MO","119719","653.0","2274","30.0"
2022-02-25,"MO","1395127","1117.0","18846","11.0"
2020-05-29,"MO","13619","210.0","878","9.0"
2020-08-07,"MO","62998","1095.0","1498","12.0"
2020-02-23,"MO","0","0.0","0","0.0"
2021-04-05,"MO","570609","763.0","8829","7.0"
2022-03-28,"MO","1410103","850.0","19879","5.0"
2022-04-28,"MO","1421159","0.0","20314","0.0"
2020-09-02,"MO","94491","1786.0","1919","14.0"
2020-10-18,"MO","168780","820.0","3042","30.0"
2020-04-04,"MO","3444","130.0","75","11.0"
2020-08-23,"MO","80050","540.0","1738","13.0"
2021-04-19,"MO","578035","-10199.0","8906","5.0"
2021-11-09,"MO","866018","1661.0","12334","9.0"
2021-01-13,"MO","492975","2837.0","7456","49.0"
2020-10-02,"MO","140623","1619.0","2598","31.0"
2021-01-02,"MO","453523","2722.0","6938","39.0"
2021-03-30,"MO","567595","571.0","8794","6.0"
2021-04-18,"MO","588234","443.0","8901","3.0"
2022-05-03,"MO","1425626","0.0","20360","0.0"
2021-07-15,"MO","642598","2337.0","9470","7.0"
2022-01-15,"MO","1181478","20116.0","16614","5.0"
2021-12-25,"MO","976900","0.0","15880","0.0"
2021-02-25,"MO","549769","594.0","8532","9.0"
2021-09-27,"MO","815734","1554.0","11473","141.0"
2020-04-07,"MO","4058","218.0","107","12.0"
2021-01-11,"MO","487027","4359.0","7361","53.0"
2020-10-11,"MO","155468","935.0","2851","30.0"
2020-04-21,"MO","6646","221.0","317","21.0"
2021-12-02,"MO","913909","0.0","15452","0.0"
2020-06-03,"MO","14795","218.0","918","7.0"
2021-08-12,"MO","716195","3082.0","10002","0.0"
2020-11-28,"MO","329260","2456.0","4985","47.0"
2020-02-06,"MO","0","0.0","0","0.0"
2020-11-04,"MO","220055","5271.0","3656","41.0"
2020-06-18,"MO","19226","558.0","1022","5.0"
2020-09-25,"MO","129455","1691.0","2386","24.0"
2020-08-20,"MO","77679","1366.0","1686","14.0"
2020-07-19,"MO","42833","497.0","1242","13.0"
2021-10-30,"MO","854757","684.0","12055","0.0"
2021-06-17,"MO","609363","917.0","9228","1.0"
2020-06-30,"MO","25360","863.0","1109","7.0"
2020-07-29,"MO","53649","1245.0","1361","17.0"
2020-07-09,"MO","33505","1205.0","1167","8.0"
2021-12-22,"MO","970415","3675.0","15869","12.0"
2021-10-05,"MO","828231","1932.0","11676","12.0"
2020-05-05,"MO","9604","270.0","561","23.0"
2020-12-26,"MO","428681","2581.0","6615","55.0"
2020-08-28,"MO","87794","1399.0","1829","19.0"
2020-09-04,"MO","97623","1505.0","1949","19.0"
2020-03-23,"MO","660","172.0","7","2.0"
2022-01-31,"MO","1329935","2387.0","17124","2.0"
2020-09-11,"MO","107500","1625.0","2087","20.0"
2022-05-11,"MO","1428117","0.0","20382","0.0"
2021-06-06,"MO","602344","163.0","9141","1.0"
2021-12-09,"MO","933717","3265.0","15562","15.0"
2021-04-26,"MO","582483","524.0","8940","3.0"
2021-04-11,"MO","573994","429.0","8861","4.0"
2021-08-04,"MO","693812","3946.0","9798","21.0"
2020-06-14,"MO","17356","105.0","997","9.0"
2022-04-09,"MO","1415467","0.0","20141","0.0"
2021-04-23,"MO","581264","716.0","8926","4.0"
2021-02-24,"MO","549175","605.0","8523","11.0"
2021-02-15,"MO","542737","575.0","8398","10.0"
2020-12-06,"MO","360416","1776.0","5473","49.0"
2020-12-22,"MO","419610","3859.0","6427","58.0"
2020-10-13,"MO","160695","2438.0","2892","21.0"
2021-12-11,"MO","939703","2609.0","15583","6.0"
2020-10-19,"MO","171619","2839.0","3076","34.0"
2021-06-03,"MO","601503","704.0","9138","9.0"
2021-04-28,"MO","584069","795.0","8952","5.0"
2022-02-01,"MO","1335044","5109.0","17508","384.0"
2021-02-27,"MO","550683","309.0","8553","10.0"
2021-01-30,"MO","525479","988.0","8084","26.0"
2020-12-02,"MO","347798","4600.0","5235","74.0"
2020-02-19,"MO","0","0.0","0","0.0"
2021-08-20,"MO","736192","2433.0","10202","17.0"
2021-09-24,"MO","812211","2232.0","11331","13.0"
2020-12-29,"MO","441216","4495.0","6769","53.0"
2022-02-02,"MO","1344599","9555.0","17576","68.0"
2020-07-26,"MO","49909","415.0","1326","5.0"
2020-09-07,"MO","99675","721.0","2002","26.0"
2020-03-12,"MO","8","1.0","0","0.0"
2021-06-02,"MO","600799","604.0","9129","7.0"
2022-03-07,"MO","1400761","1042.0","19088","-1.0"
2021-04-09,"MO","573137","577.0","8850","9.0"
2021-11-16,"MO","875947","1721.0","12423","6.0"
2021-02-18,"MO","545190","911.0","8438","14.0"
2022-02-08,"MO","1362253","3172.0","17950","347.0"
2021-11-22,"MO","896047","1897.0","15327","2.0"
2020-07-04,"MO","28205","322.0","1131","5.0"
2021-07-10,"MO","632692","1089.0","9387","0.0"
2020-07-15,"MO","39605","1196.0","1209","8.0"
2020-05-09,"MO","10171","113.0","643","17.0"
2020-11-08,"MO","236723","2399.0","3846","46.0"
2021-11-17,"MO","878014","2067.0","12427","4.0"
2021-10-17,"MO","841607","411.0","11836","1.0"
2021-10-25,"MO","849393","977.0","12016","65.0"
2020-09-03,"MO","96118","1627.0","1930","11.0"
2022-04-24,"MO","1421159","0.0","20314","0.0"
2021-10-02,"MO","824356","1010.0","11524","2.0"
2022-04-26,"MO","1421159","0.0","20314","0.0"
2020-02-10,"MO","0","0.0","0","0.0"
2020-08-25,"MO","83276","1514.0","1775","16.0"
2021-08-16,"MO","724496","2097.0","10152","124.0"
2022-03-17,"MO","1405420","0.0","19731","0.0"
2021-12-08,"MO","930452","4142.0","15547","12.0"
2022-05-15,"MO","1433482","0.0","20417","0.0"
2021-04-22,"MO","580548","888.0","8922","9.0"
2020-11-19,"MO","296768","5220.0","4408","60.0"
2020-02-29,"MO","0","0.0","0","0.0"
2021-05-04,"MO","588131","633.0","8975","3.0"
2021-08-30,"MO","757665","3325.0","10610","157.0"
2021-04-04,"MO","569846","267.0","8822","4.0"
2021-09-20,"MO","803750","1997.0","11276","213.0"
2021-10-08,"MO","832672","1288.0","11693","3.0"
2020-05-13,"MO","10834","247.0","697","20.0"
2022-04-19,"MO","1417911","0.0","20241","0.0"
2021-03-14,"MO","559074","354.0","8676","3.0"
2020-05-26,"MO","12946","257.0","850","11.0"
2021-10-23,"MO","847298","0.0","11953","0.0"
2021-12-24,"MO","976900","17.0","15880","0.0"
2020-09-23,"MO","125806","1948.0","2337","26.0"
2021-08-17,"MO","727564","3068.0","10161","9.0"
2021-07-02,"MO","621450","205.0","9339","8.0"
2021-09-12,"MO","786946","1287.0","10876","0.0"
2022-03-14,"MO","1404323","1055.0","19363","8.0"
2021-06-01,"MO","600195","478.0","9122","42.0"
2021-12-06,"MO","924182","1693.0","15462","0.0"
2021-05-17,"MO","593856","398.0","8995","1.0"
2021-01-23,"MO","513773","1146.0","7859","33.0"
2021-09-08,"MO","777836","2430.0","10841","27.0"
2020-02-25,"MO","0","0.0","0","0.0"
2022-01-12,"MO","1135862","13135.0","16576","12.0"
2021-08-29,"MO","754340","286.0","10453","0.0"
2021-11-28,"MO","904984","1349.0","15343","9.0"
2022-03-27,"MO","1409253","0.0","19874","0.0"
2020-11-06,"MO","231397","5346.0","3754","54.0"
2022-04-15,"MO","1417911","2444.0","20241","100.0"
2021-02-26,"MO","550374","605.0","8543","11.0"
2021-10-01,"MO","823346","1724.0","11522","7.0"
2020-12-17,"MO","403360","3766.0","6144","54.0"
2021-07-09,"MO","631603","1639.0","9387","4.0"
2020-07-25,"MO","49494","530.0","1321","11.0"
2021-09-14,"MO","791832","2743.0","11022","12.0"
2020-03-05,"MO","1","0.0","0","0.0"
2020-04-18,"MO","6039","149.0","264","8.0"
2022-01-01,"MO","1006913","0.0","16074","0.0"
2020-12-01,"MO","343198","5079.0","5161","57.0"
2020-10-15,"MO","165109","2067.0","2951","28.0"
2020-02-28,"MO","0","0.0","0","0.0"
2022-03-18,"MO","1406560","1140.0","19736","5.0"
2021-05-20,"MO","595459","621.0","9005","9.0"
2020-03-26,"MO","1329","248.0","14","2.0"
2020-04-27,"MO","7764","270.0","431","15.0"
2021-10-10,"MO","834172","730.0","11694","0.0"
2020-11-02,"MO","210365","5647.0","3580","35.0"
2020-08-24,"MO","81762","1712.0","1759","21.0"
2020-10-06,"MO","146990","2228.0","2700","31.0"
2022-04-30,"MO","1425626","0.0","20360","0.0"
2021-11-14,"MO","872736","740.0","12344","0.0"
2020-05-04,"MO","9334","210.0","538","11.0"
2021-02-22,"MO","547858","959.0","8504","18.0"
2022-02-16,"MO","1385030","2023.0","18332","8.0"
2021-11-29,"MO","907353","2369.0","15434","91.0"
2022-01-24,"MO","1275650","5697.0","17038","13.0"
2020-10-16,"MO","167023","1914.0","2978","27.0"
2020-09-13,"MO","108944","663.0","2132","19.0"
2021-04-16,"MO","576952","373.0","8894","3.0"
2021-10-06,"MO","829789","1558.0","11685","9.0"
2020-07-23,"MO","47850","1209.0","1295","14.0"
2020-06-29,"MO","24497","882.0","1102","3.0"
2022-01-10,"MO","1109153","8042.0","16342","0.0"
2020-10-30,"MO","200977","3306.0","3467","43.0"
2020-12-12,"MO","384364","2010.0","5861","58.0"
2020-09-12,"MO","108281","781.0","2113","26.0"
2020-02-12,"MO","0","0.0","0","0.0"
2020-09-17,"MO","116610","1776.0","2204","13.0"
2021-05-14,"MO","592944","432.0","8993","0.0"
2020-06-07,"MO","15404","54.0","952","11.0"
2021-01-09,"MO","481017","1743.0","7259","45.0"
2022-04-01,"MO","1411722","1.0","19993","0.0"
2020-06-22,"MO","20648","618.0","1050","7.0"
2021-05-01,"MO","586664","991.0","8965","6.0"
2021-11-25,"MO","900939","1348.0","15334","0.0"
2020-04-14,"MO","5321","198.0","202","13.0"
2020-11-14,"MO","271136","2490.0","4132","55.0"
2020-06-24,"MO","21843","618.0","1067","9.0"
2020-12-04,"MO","356531","4190.0","5350","54.0"
2020-12-30,"MO","445769","4553.0","6815","46.0"
2020-02-27,"MO","0","0.0","0","0.0"
2021-06-26,"MO","616076","655.0","9257","0.0"
2021-12-30,"MO","1006913","8143.0","16074","4.0"
2020-09-30,"MO","137252","1838.0","2525","23.0"
2022-03-24,"MO","1408772","585.0","19871","2.0"
2022-02-19,"MO","1387860","0.0","18351","0.0"
2021-09-28,"MO","817874","2140.0","11485","12.0"
2020-10-31,"MO","202877","1900.0","3505","38.0"
2022-02-12,"MO","1373439","0.0","17987","0.0"
2020-03-08,"MO","4","2.0","0","0.0"
2020-10-05,"MO","144762","2533.0","2669","21.0"
2021-11-23,"MO","898243","2196.0","15334","7.0"
2020-07-21,"MO","45475","1216.0","1271","16.0"
2020-05-24,"MO","12614","64.0","832","5.0"
2022-01-14,"MO","1161362","9904.0","16609","22.0"
2021-10-16,"MO","841196","717.0","11835","2.0"
2020-05-12,"MO","10587","172.0","677","12.0"
2021-07-26,"MO","666656","2414.0","9622","64.0"
2020-10-22,"MO","178917","2420.0","3190","50.0"
2022-01-08,"MO","1096628","16216.0","16341","11.0"
2021-03-25,"MO","565035","555.0","8755","9.0"
2020-03-15,"MO","37","11.0","0","0.0"
2021-07-12,"MO","635139","2276.0","9440","52.0"
2022-02-09,"MO","1366896","4643.0","17971","21.0"
2020-12-15,"MO","395706","4184.0","6042","55.0"
2021-06-22,"MO","612528","871.0","9250","2.0"
2020-08-12,"MO","68431","1403.0","1558","11.0"
2021-09-15,"MO","794471","2639.0","11028","6.0"
2021-01-19,"MO","506043","2582.0","7708","45.0"
2020-09-28,"MO","133436","2303.0","2463","23.0"
2022-04-07,"MO","1411722","0.0","19993","0.0"
2020-08-13,"MO","69621","1190.0","1583","25.0"
2020-11-17,"MO","286337","5853.0","4293","62.0"
2021-03-18,"MO","561476","501.0","8703","3.0"
2020-05-17,"MO","11397","103.0","753","9.0"
2020-04-08,"MO","4284","226.0","117","10.0"
2020-03-07,"MO","2","0.0","0","0.0"
2020-10-09,"MO","153461","2121.0","2792","30.0"
2020-08-15,"MO","71448","671.0","1619","18.0"
2021-12-23,"MO","976883","6468.0","15880","11.0"
2020-05-01,"MO","8988","288.0","494","16.0"
2022-03-23,"MO","1408187","392.0","19869","5.0"
2020-10-07,"MO","149191","2201.0","2734","34.0"
2021-03-03,"MO","553096","625.0","8597","16.0"
2022-03-26,"MO","1409253","1.0","19874","0.0"
2022-01-17,"MO","1181516","1.0","16614","0.0"
2020-06-08,"MO","15708","304.0","956","4.0"
2021-03-06,"MO","554583","330.0","8620","9.0"
2021-04-21,"MO","579660","921.0","8913","3.0"
2021-10-13,"MO","837949","1459.0","11821","16.0"
2021-04-06,"MO","571285","676.0","8833","4.0"
2021-04-01,"MO","568684","593.0","8811","7.0"
2020-12-05,"MO","358640","2109.0","5424","74.0"
2022-03-15,"MO","1404910","587.0","19726","363.0"
2021-08-11,"MO","713113","3580.0","10002","20.0"
2021-12-10,"MO","937094","3377.0","15577","15.0"
2021-01-27,"MO","520870","1595.0","7994","41.0"
2021-07-13,"MO","637379","2240.0","9455","15.0"
2020-02-07,"MO","0","0.0","0","0.0"
2020-10-23,"MO","181177","2260.0","3222","32.0"
2020-03-29,"MO","1928","134.0","23","3.0"
2022-01-29,"MO","1324046","9611.0","17122","11.0"
2021-08-10,"MO","709533","4213.0","9982","12.0"
2021-03-01,"MO","551834","775.0","8574","6.0"
2020-04-05,"MO","3547","103.0","87","12.0"
2021-08-14,"MO","721025","1747.0","10028","1.0"
2020-11-15,"MO","273335","2199.0","4190","58.0"
2020-12-16,"MO","399594","3888.0","6090","48.0"
2020-03-27,"MO","1611","282.0","15","1.0"
2020-06-02,"MO","14577","217.0","911","4.0"
2020-11-10,"MO","251868","6781.0","3938","41.0"
2021-07-14,"MO","640261","2882.0","9463","8.0"
2020-06-17,"MO","18668","424.0","1017","4.0"
2020-07-18,"MO","42336","644.0","1229","6.0"
2020-04-15,"MO","5527","206.0","220","18.0"
2021-05-23,"MO","596451","189.0","9006","0.0"
2021-12-18,"MO","960399","3751.0","15739","9.0"
2021-03-20,"MO","562273","325.0","8714","7.0"
2021-05-21,"MO","595969","510.0","9006","1.0"
2020-11-09,"MO","245087","8364.0","3897","51.0"
2020-07-12,"MO","35715","443.0","1181","6.0"
2022-02-04,"MO","1351751","2698.0","17586","5.0"
2021-01-16,"MO","499377","1436.0","7573","43.0"
2021-07-28,"MO","672586","2982.0","9642","4.0"
2020-12-19,"MO","408862","1932.0","6257","49.0"
2020-10-28,"MO","194250","3507.0","3389","32.0"
2020-11-29,"MO","331407","2147.0","5048","63.0"
2021-05-09,"MO","590509","256.0","8983","3.0"
2021-09-09,"MO","781125","3289.0","10861","20.0"
2020-02-21,"MO","0","0.0","0","0.0"
2021-08-07,"MO","701602","1768.0","9828","1.0"
2020-05-15,"MO","11204","184.0","729","18.0"
2020-12-18,"MO","406930","3570.0","6208","64.0"
2022-02-07,"MO","1359081","2002.0","17603","2.0"
2021-03-16,"MO","560426","594.0","8691","4.0"
2020-06-23,"MO","21225","577.0","1058","8.0"
2020-04-30,"MO","8700","263.0","478","16.0"
2021-12-16,"MO","953523","4312.0","15715","8.0"
2021-10-20,"MO","844969","1178.0","11942","7.0"
2021-02-02,"MO","530250","1773.0","8158","23.0"
2021-08-06,"MO","699834","2765.0","9827","8.0"
2021-11-26,"MO","902287","1348.0","15334","0.0"
2020-11-01,"MO","204718","1841.0","3545","40.0"
2021-01-10,"MO","482668","1651.0","7308","49.0"
2021-08-25,"MO","747436","2932.0","10409","12.0"
2020-04-10,"MO","4699","216.0","151","11.0"
2020-05-06,"MO","9787","183.0","582","21.0"
2021-10-24,"MO","848416","1118.0","11951","-2.0"
2020-08-11,"MO","67028","1356.0","1547","13.0"
2020-07-05,"MO","28543","338.0","1138","7.0"
2021-03-13,"MO","558720","362.0","8673","5.0"
2020-02-01,"MO","0","0.0","0","0.0"
2020-11-07,"MO","234324","2927.0","3800","46.0"
2020-08-31,"MO","91039","1903.0","1881","23.0"
2020-06-28,"MO","23615","253.0","1099","11.0"
2020-05-03,"MO","9124","68.0","527","15.0"
2020-04-25,"MO","7422","118.0","395","14.0"
2021-07-20,"MO","652390","2995.0","9526","8.0"
2022-04-16,"MO","1417911","0.0","20241","0.0"
2020-02-16,"MO","0","0.0","0","0.0"
2021-10-12,"MO","836490","1330.0","11805","106.0"
2022-04-14,"MO","1415467","0.0","20141","0.0"
2021-06-28,"MO","617421","922.0","9302","45.0"
2022-02-24,"MO","1394010","1271.0","18835","453.0"
2022-01-25,"MO","1285040","9390.0","17070","32.0"
2022-03-09,"MO","1402202","566.0","19344","7.0"
2021-09-25,"MO","813321","1110.0","11332","1.0"
2021-10-27,"MO","851860","2467.0","12043","27.0"
2020-08-29,"MO","88532","738.0","1844","15.0"
2021-03-21,"MO","562618","345.0","8720","6.0"
2021-03-27,"MO","565934","367.0","8769","7.0"
2021-01-31,"MO","526369","890.0","8105","21.0"
2021-05-03,"MO","587498","510.0","8972","3.0"
2020-10-08,"MO","151340","2149.0","2762","28.0"
2021-03-07,"MO","554990","407.0","8630","10.0"
2021-11-07,"MO","863024","666.0","12225","0.0"
2021-01-21,"MO","510634","2260.0","7780","34.0"
2020-05-21,"MO","12257","258.0","804","11.0"
2021-07-19,"MO","649395","1992.0","9518","44.0"
2020-01-28,"MO","0","0.0","0","0.0"
2020-09-10,"MO","105875","1729.0","2067","26.0"
